NameToDisplay,Size,Brand,Marketing Group,Category,Stock(Unit1),SaleRate,MRP,Sale Rate Value,Product,Stock(Unit2),Stock,StockUnit,Unit1,Unit2,Stock Value,IsVirtual,Status,ProdConv1,SellLoose,StockLocation,Rate
Aarkys 95636(gg) ,24,Aarkys,BABA KIDS WEAR,Suit+Jacket-Reversible ,1.0,1315.0,1315.0,1315.0,95636(gg),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aarkys 95636(gg) ,32,Aarkys,BABA KIDS WEAR,Suit+Jacket-Reversible ,1.0,1435.0,1435.0,1435.0,95636(gg),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aarkys 95636(gg) ,36,Aarkys,BABA KIDS WEAR,Suit+Jacket-Reversible ,2.0,1495.0,1495.0,2990.0,95636(gg),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aarkys 95636(gg) ,38,Aarkys,BABA KIDS WEAR,Suit+Jacket-Reversible ,1.0,1525.0,1525.0,1525.0,95636(gg),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aarkys 95636(gg) ,20,Aarkys,BABA KIDS WEAR,Suit+Jacket-Reversible ,1.0,1255.0,1255.0,1255.0,95636(gg),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 0001(sae) ,32,Aavali,GIRLS KIDS WEAR,H-Pant-Hosiery <,1.0,245.0,245.0,245.0,0001(sae),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6001 ,30,Aavali,GIRLS KIDS WEAR,Frock-Hosiery <,1.0,235.0,235.0,235.0,6001,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6012 ,30,Aavali,GIRLS KIDS WEAR,Frock-Hosiery <,1.0,235.0,235.0,235.0,6012,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6012 ,32,Aavali,GIRLS KIDS WEAR,Frock-Hosiery <,1.0,240.0,240.0,240.0,6012,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6012 ,28,Aavali,GIRLS KIDS WEAR,Frock-Hosiery <,1.0,230.0,230.0,230.0,6012,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6012 ,24,Aavali,GIRLS KIDS WEAR,Frock-Hosiery <,1.0,220.0,220.0,220.0,6012,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6013(SaE) ,32,Aavali,GIRLS KIDS WEAR,H-Pant-Hosiery <,1.0,245.0,245.0,245.0,6013(SaE),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6013(SaE) ,34,Aavali,GIRLS KIDS WEAR,H-Pant-Hosiery <,2.0,250.0,250.0,500.0,6013(SaE),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6033 ,28,Aavali,GIRLS KIDS WEAR,Night Suit<,1.0,495.0,495.0,495.0,6033,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6033 ,26,Aavali,GIRLS KIDS WEAR,Night Suit<,1.0,485.0,485.0,485.0,6033,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali 6049 ,24,Aavali,GIRLS KIDS WEAR,Night Suit H,1.0,475.0,475.0,475.0,6049,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali Print-Capri ,M,Aavali,GIRLS WEAR,Capri-Hosiery <,3.0,365.0,391.0,1095.0,Print-Capri,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali Print-Capri ,XXL,Aavali,GIRLS WEAR,Capri-Hosiery <,2.0,365.0,365.0,730.0,Print-Capri,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali Print-H-Pant ,XXL,Aavali,GIRLS WEAR,H-Pant-Hosiery <,3.0,315.0,335.0,945.0,Print-H-Pant,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali Print-H-Pant ,XL,Aavali,GIRLS WEAR,H-Pant-Hosiery <,2.0,315.0,335.0,630.0,Print-H-Pant,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali Print-Lower ,XL,Aavali,GIRLS WEAR,Lower<,2.0,425.0,425.0,850.0,Print-Lower,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aavali Print-Lower ,M,Aavali,GIRLS WEAR,Lower<,1.0,425.0,425.0,425.0,Print-Lower,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Aayra 10038 ,free,Aayra,GIRLS WEAR,Gown Cottan,1.0,525.0,595.0,525.0,10038,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Abhijit 1037(VS) ,32,Abhijit,BABA KIDS WEAR,Shirt-Full<,1.0,660.0,660.0,660.0,1037(VS),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Abhinandan 715,36,Abhinandan,GENTS WEAR,Blazer<,1.0,3095.0,3095.0,3095.0,715,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Abhinandan 718 ,36,Abhinandan,GENTS WEAR,Blazer<,1.0,1495.0,1785.0,1495.0,718,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
AC A95(lax) ,free,Ac,GIRLS WEAR,Lower<,2.0,295.0,295.0,590.0,A95(lax),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Academy 88 3718(DC) ,42,Academy 88,GENTS WEAR,T-Shirt-Half <,1.0,515.0,515.0,515.0,3718(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Academy 88 3718(DC) ,38,Academy 88,GENTS WEAR,T-Shirt-Half <,1.0,515.0,515.0,515.0,3718(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 2508(aj) ,24,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,605.0,605.0,605.0,2508(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 2508(aj) ,32,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,685.0,685.0,685.0,2508(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 4182(aj) ,26,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,1020.0,1020.0,1020.0,4182(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 6110(DC) ,36,Active plus,Baby Woolen Wear,P/O+Ponchu<>,1.0,1365.0,1365.0,1365.0,6110(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 6118(DC) ,32,Active plus,Baby Woolen Wear,P/O+Ponchu<>,1.0,1360.0,1360.0,1360.0,6118(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 6118(DC) ,30,Active plus,Baby Woolen Wear,P/O+Ponchu<>,1.0,1330.0,1330.0,1330.0,6118(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 6608(aj) ,24,Active plus,Baby Woolen Wear,Woolen-Set<,1.0,975.0,975.0,975.0,6608(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 708(aj) ,34,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,725.0,725.0,725.0,708(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 708(aj) ,32,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,705.0,705.0,705.0,708(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 708(aj) ,24,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,630.0,630.0,630.0,708(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 708(aj) ,28,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,670.0,670.0,670.0,708(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 8117(AJ) ,26,Active plus,Baby Woolen Wear,P/O+Ponchu<>,1.0,1440.0,1440.0,1440.0,8117(AJ),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 901(aj) ,30,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,780.0,780.0,780.0,901(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 901(aj) ,28,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,770.0,770.0,770.0,901(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 901(aj) ,32,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,800.0,800.0,800.0,901(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Active Plus 901(aj) ,26,Active plus,Baby Woolen Wear,WOOLEN TOP<,1.0,750.0,750.0,750.0,901(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 2523(DC) ,36,Activeboy,Baba Woolen Wear,SuedeP/O-Sarak <>,2.0,1155.0,1155.0,2310.0,2523(DC),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 2524(DC) ,36,Activeboy,Baba Woolen Wear,SuedeP/O-Sarak <>,1.0,1235.0,1235.0,1235.0,2524(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 2580(DC) ,32,Activeboy,Baba Woolen Wear,SWEATER<,1.0,945.0,1045.0,945.0,2580(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 2589(DC) ,32,Activeboy,Baba Woolen Wear,SWEATER<,1.0,915.0,1015.0,915.0,2589(DC),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 5502(aj) ,34,Activeboy,Baba Woolen Wear,SWEATER<,1.0,665.0,665.0,665.0,5502(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 5502(aj) ,30,Activeboy,Baba Woolen Wear,SWEATER<,1.0,645.0,645.0,645.0,5502(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 5511(aj) ,36,Activeboy,Baba Woolen Wear,SWEATER<,2.0,775.0,775.0,1550.0,5511(aj),2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 5512(aj) ,28,Activeboy,Baba Woolen Wear,SWEATER<,1.0,670.0,670.0,670.0,5512(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 5512(aj) ,26,Activeboy,Baba Woolen Wear,SWEATER<,1.0,660.0,660.0,660.0,5512(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 5514(aj) ,36,Activeboy,Baba Woolen Wear,SWEATER<,1.0,735.0,735.0,735.0,5514(aj),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7006A ,26,Activeboy,Baba Woolen Wear,Suede P/O<,2.0,935.0,1040.0,1870.0,7006A,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7006A ,36,Activeboy,Baba Woolen Wear,Suede P/O<,2.0,1085.0,1240.0,2170.0,7006A,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7006A ,28,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,965.0,1080.0,965.0,7006A,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7006A ,32,Activeboy,Baba Woolen Wear,Suede P/O<,2.0,1025.0,1160.0,2050.0,7006A,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7006A ,30,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,995.0,1120.0,995.0,7006A,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7014 ,28,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,980.0,1090.0,980.0,7014,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7014 ,34,Activeboy,Baba Woolen Wear,Suede P/O<,2.0,1070.0,1190.0,2140.0,7014,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7014 ,30,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,1010.0,1120.0,1010.0,7014,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7014 ,32,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,1040.0,1150.0,1040.0,7014,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7033 ,26,Activeboy,Baba Woolen Wear,Suede P/O<,2.0,985.0,1095.0,1970.0,7033,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7033 ,34,Activeboy,Baba Woolen Wear,Suede P/O<,2.0,1105.0,1245.0,2210.0,7033,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7033 ,30,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,1045.0,1165.0,1045.0,7033,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7033 ,28,Activeboy,Baba Woolen Wear,Suede P/O<,2.0,1015.0,1125.0,2030.0,7033,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7036 ,28,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,1005.0,1115.0,1005.0,7036,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7036 ,30,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,1035.0,1155.0,1035.0,7036,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7036 ,26,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,975.0,1085.0,975.0,7036,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7158 ,36,Activeboy,Baba Woolen Wear,Jacket-Denim<>,2.0,1725.0,1925.0,3450.0,7158,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7158 ,28,Activeboy,Baba Woolen Wear,Jacket-Denim<>,1.0,1590.0,1790.0,1590.0,7158,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7158 ,26,Activeboy,Baba Woolen Wear,Jacket-Denim<>,2.0,1560.0,1760.0,3120.0,7158,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7158 ,24,Activeboy,Baba Woolen Wear,Jacket-Denim<>,1.0,1530.0,1730.0,1530.0,7158,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7301 ,22,Activeboy,Baba Woolen Wear,SWEATER<,1.0,855.0,955.0,855.0,7301,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7301 ,34,Activeboy,Baba Woolen Wear,SWEATER<,2.0,975.0,1085.0,1950.0,7301,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7301 ,36,Activeboy,Baba Woolen Wear,SWEATER<,2.0,995.0,1125.0,1990.0,7301,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7301 ,26,Activeboy,Baba Woolen Wear,SWEATER<,1.0,895.0,995.0,895.0,7301,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7301 ,30,Activeboy,Baba Woolen Wear,SWEATER<,2.0,935.0,1035.0,1870.0,7301,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7301 ,20,Activeboy,Baba Woolen Wear,SWEATER<,1.0,835.0,935.0,835.0,7301,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7301 ,32,Activeboy,Baba Woolen Wear,SWEATER<,2.0,955.0,1065.0,1910.0,7301,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7301 ,28,Activeboy,Baba Woolen Wear,SWEATER<,2.0,915.0,1015.0,1830.0,7301,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7319 ,30,Activeboy,Baba Woolen Wear,SWEATER<,2.0,920.0,1020.0,1840.0,7319,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7319 ,28,Activeboy,Baba Woolen Wear,SWEATER<,2.0,900.0,1000.0,1800.0,7319,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7380 ,24,Activeboy,Baba Woolen Wear,SWEATER<,2.0,925.0,1025.0,1850.0,7380,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7380 ,30,Activeboy,Baba Woolen Wear,SWEATER<,2.0,985.0,1095.0,1970.0,7380,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7380 ,28,Activeboy,Baba Woolen Wear,SWEATER<,2.0,965.0,1075.0,1930.0,7380,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7380 ,36,Activeboy,Baba Woolen Wear,SWEATER<,2.0,1055.0,1175.0,2110.0,7380,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7380 ,20,Activeboy,Baba Woolen Wear,SWEATER<,2.0,865.0,965.0,1730.0,7380,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7380 ,26,Activeboy,Baba Woolen Wear,SWEATER<,2.0,945.0,1055.0,1890.0,7380,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7380 ,22,Activeboy,Baba Woolen Wear,SWEATER<,1.0,895.0,995.0,895.0,7380,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7380 ,34,Activeboy,Baba Woolen Wear,SWEATER<,1.0,1035.0,1155.0,1035.0,7380,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7380 ,32,Activeboy,Baba Woolen Wear,SWEATER<,3.0,1015.0,1125.0,3045.0,7380,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7381 ,36,Activeboy,Baba Woolen Wear,SWEATER<,3.0,1055.0,1175.0,3165.0,7381,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7381 ,28,Activeboy,Baba Woolen Wear,SWEATER<,4.0,965.0,1075.0,3860.0,7381,4.0,4.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7381 ,24,Activeboy,Baba Woolen Wear,SWEATER<,2.0,925.0,1025.0,1850.0,7381,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7381 ,32,Activeboy,Baba Woolen Wear,SWEATER<,1.0,1015.0,1125.0,1015.0,7381,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7381 ,20,Activeboy,Baba Woolen Wear,SWEATER<,1.0,865.0,965.0,865.0,7381,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7381 ,30,Activeboy,Baba Woolen Wear,SWEATER<,1.0,985.0,1095.0,985.0,7381,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7381 ,34,Activeboy,Baba Woolen Wear,SWEATER<,2.0,1035.0,1155.0,2070.0,7381,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7381 ,26,Activeboy,Baba Woolen Wear,SWEATER<,1.0,945.0,1055.0,945.0,7381,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7381 ,22,Activeboy,Baba Woolen Wear,SWEATER<,1.0,895.0,995.0,895.0,7381,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7449 ,28,Activeboy,Baba Woolen Wear,Suede P/O<,1.0,1000.0,1110.0,1000.0,7449,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7449 ,30,Activeboy,Baba Woolen Wear,Suede P/O<,2.0,1030.0,1150.0,2060.0,7449,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7449 ,26,Activeboy,Baba Woolen Wear,Suede P/O<,2.0,970.0,1080.0,1940.0,7449,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7855 ,26,Activeboy,Baba Woolen Wear,Coord set <>,1.0,1280.0,1420.0,1280.0,7855,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7855 ,34,Activeboy,Baba Woolen Wear,Coord set <>,1.0,1400.0,1600.0,1400.0,7855,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7855 ,32,Activeboy,Baba Woolen Wear,Coord set <>,3.0,1370.0,1560.0,4110.0,7855,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7855 ,28,Activeboy,Baba Woolen Wear,Coord set <>,1.0,1310.0,1480.0,1310.0,7855,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7855 ,30,Activeboy,Baba Woolen Wear,Coord set <>,3.0,1340.0,1520.0,4020.0,7855,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7857 ,28,Activeboy,Baba Woolen Wear,Coord set <>,1.0,1315.0,1470.0,1315.0,7857,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7857 ,30,Activeboy,Baba Woolen Wear,Coord set <>,1.0,1340.0,1500.0,1340.0,7857,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7859 ,34,Activeboy,Baba Woolen Wear,Coord set <>,3.0,1395.0,1650.0,4185.0,7859,3.0,3.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7859 ,32,Activeboy,Baba Woolen Wear,Coord set <>,1.0,1365.0,1600.0,1365.0,7859,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7859 ,28,Activeboy,Baba Woolen Wear,Coord set <>,2.0,1315.0,1500.0,2630.0,7859,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7859 ,36,Activeboy,Baba Woolen Wear,Coord set <>,2.0,1425.0,1700.0,2850.0,7859,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7859 ,30,Activeboy,Baba Woolen Wear,Coord set <>,2.0,1340.0,1550.0,2680.0,7859,2.0,2.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ActiveBoy 7890 ,36,Activeboy,Baba Woolen Wear,Track Suit<>,1.0,1425.0,1605.0,1425.0,7890,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Activerse 4 ,L,Activerse,GENTS WOOLEN ,Suede P/O<,1.0,680.0,680.0,680.0,4,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Activerse 6002 ,XXL,Activerse,GENTS WOOLEN ,Suede P/O<,1.0,780.0,780.0,780.0,6002,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Activerse 6002 ,XL,Activerse,GENTS WOOLEN ,Suede P/O<,1.0,780.0,780.0,780.0,6002,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Adda AF0(lax) ,L,Adda,GIRLS WEAR,Top-T-Shirt <,1.0,240.0,240.0,240.0,AF0(lax),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Adda b75(Lax) ,XXL,Adda,GIRLS WEAR,Top-Full<,1.0,415.0,415.0,415.0,b75(Lax),1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ADDICTED 3490 38/40/42/44,44,Addicted,GENTS WEAR,Shirt-Full<,1.0,720.0,720.0,720.0,3490,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ADDICTED 3505 38/40/42/44,44,Addicted,GENTS WEAR,Shirt-Full<,1.0,765.0,765.0,765.0,3505,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ADDICTED 3555 38/40/42/44,44,Addicted,GENTS WEAR,Shirt-Full<,1.0,845.0,845.0,845.0,3555,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ADDICTED 3555 38/40/42/44,40,Addicted,GENTS WEAR,Shirt-Full<,1.0,845.0,845.0,845.0,3555,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
ADDICTED 3740 ,40,Addicted,GENTS WEAR,Shirt-Full<,1.0,490.0,690.0,490.0,3740,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Adelina 101 ,46,Adelina,GIRLS WOOLEN,Suede P/O<,1.0,795.0,795.0,795.0,101,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
Adey 2371 ,30,Adey,GIRLS WEAR,JEANS<,1.0,640.0,720.0,640.0,2371,1.0,1.0,Pack,Pack,PCS,0.0,False,C,1.0,False,Head Office,0.0
